date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-01-17,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,3,1,Winter,0,,68.0,0.0,10.0,42.0
2025-01-18,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,3,1,Winter,0,,68.0,0.0,10.0,42.0
2025-01-19,SKU0001,2,18933.78,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,3,1,Winter,0,,68.0,0.0,10.0,42.0
2025-01-20,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,4,1,Winter,0,,68.0,0.0,10.0,42.0
2025-01-21,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,4,1,Winter,0,,68.0,0.0,10.0,42.0
2025-01-22,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,4,1,Winter,0,,39.0,85.0,10.0,42.0
2025-01-23,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,4,1,Winter,0,,39.0,85.0,10.0,42.0
2025-01-24,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,4,1,Winter,0,,39.0,85.0,10.0,42.0
2025-01-25,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,4,1,Winter,0,,39.0,85.0,10.0,42.0
2025-01-26,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,4,1,Winter,1,,39.0,85.0,10.0,42.0
2025-01-27,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,5,1,Winter,0,,39.0,85.0,10.0,42.0
2025-01-28,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,5,1,Winter,0,,39.0,85.0,10.0,42.0
2025-01-29,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,5,1,Winter,0,,39.0,85.0,10.0,42.0
2025-01-30,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,5,1,Winter,0,,39.0,85.0,10.0,42.0
2025-01-31,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,5,1,Winter,0,,39.0,85.0,10.0,42.0
2025-02-01,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,5,2,Winter,0,,80.0,0.0,10.0,42.0
2025-02-02,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,5,2,Winter,0,,80.0,0.0,10.0,42.0
2025-02-03,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,6,2,Winter,0,,80.0,0.0,10.0,42.0
2025-02-04,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,6,2,Winter,0,,80.0,0.0,10.0,42.0
2025-02-05,SKU0001,8,75735.12,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,6,2,Winter,0,,80.0,0.0,10.0,42.0
2025-02-06,SKU0001,8,75735.12,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,6,2,Winter,0,,80.0,0.0,10.0,42.0
2025-02-07,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,6,2,Winter,0,,80.0,0.0,10.0,42.0
2025-02-08,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,6,2,Winter,0,,41.0,72.0,10.0,42.0
2025-02-09,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,6,2,Winter,0,,41.0,72.0,10.0,42.0
2025-02-10,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,7,2,Winter,0,,41.0,72.0,10.0,42.0
2025-02-11,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,7,2,Winter,0,,41.0,72.0,10.0,42.0
2025-02-12,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,7,2,Winter,0,,41.0,72.0,10.0,42.0
2025-02-13,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,7,2,Winter,0,,41.0,72.0,10.0,42.0
2025-02-14,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,7,2,Winter,0,,41.0,72.0,10.0,42.0
2025-02-15,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,7,2,Winter,0,,84.0,0.0,10.0,42.0
2025-02-16,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,7,2,Winter,0,,84.0,0.0,10.0,42.0
2025-02-17,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,8,2,Winter,0,,84.0,0.0,10.0,42.0
2025-02-18,SKU0001,8,75735.12,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,8,2,Winter,0,,84.0,0.0,10.0,42.0
2025-02-19,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,8,2,Winter,0,,84.0,0.0,10.0,42.0
2025-02-20,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,8,2,Winter,0,,84.0,0.0,10.0,42.0
2025-02-21,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,8,2,Winter,0,,84.0,0.0,10.0,42.0
2025-02-22,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,8,2,Winter,0,,49.0,0.0,10.0,42.0
2025-02-23,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,8,2,Winter,0,,49.0,0.0,10.0,42.0
2025-02-24,SKU0001,2,18933.78,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,9,2,Winter,0,,49.0,0.0,10.0,42.0
2025-02-25,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,9,2,Winter,0,,49.0,0.0,10.0,42.0
2025-02-26,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,9,2,Winter,0,,49.0,0.0,10.0,42.0
2025-02-27,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,9,2,Winter,0,,49.0,0.0,10.0,42.0
2025-02-28,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,9,2,Winter,0,,49.0,0.0,10.0,42.0
2025-03-01,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,9,3,Spring,0,,23.0,68.0,10.0,42.0
2025-03-02,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,9,3,Spring,0,,23.0,68.0,10.0,42.0
2025-03-03,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,10,3,Spring,0,,23.0,68.0,10.0,42.0
2025-03-04,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,10,3,Spring,0,,23.0,68.0,10.0,42.0
2025-03-05,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,10,3,Spring,0,,23.0,68.0,10.0,42.0
2025-03-06,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,10,3,Spring,0,,23.0,68.0,10.0,42.0
2025-03-07,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,10,3,Spring,0,,23.0,68.0,10.0,42.0
2025-03-08,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,10,3,Spring,0,,52.0,0.0,10.0,42.0
2025-03-09,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,10,3,Spring,0,,52.0,0.0,10.0,42.0
2025-03-10,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,11,3,Spring,0,,52.0,0.0,10.0,42.0
2025-03-11,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,11,3,Spring,0,,52.0,0.0,10.0,42.0
2025-03-12,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,11,3,Spring,0,,52.0,0.0,10.0,42.0
2025-03-13,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,11,3,Spring,0,,52.0,0.0,10.0,42.0
2025-03-14,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,11,3,Spring,0,,52.0,0.0,10.0,42.0
2025-03-15,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,11,3,Spring,0,,88.0,0.0,10.0,42.0
2025-03-16,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,11,3,Spring,0,,88.0,0.0,10.0,42.0
2025-03-17,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,12,3,Spring,0,,88.0,0.0,10.0,42.0
2025-03-18,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,12,3,Spring,0,,88.0,0.0,10.0,42.0
2025-03-19,SKU0001,8,75735.12,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,12,3,Spring,0,,88.0,0.0,10.0,42.0
2025-03-20,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,12,3,Spring,0,,88.0,0.0,10.0,42.0
2025-03-21,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,12,3,Spring,0,,88.0,0.0,10.0,42.0
2025-03-22,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,12,3,Spring,0,,45.0,0.0,10.0,42.0
2025-03-23,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,12,3,Spring,0,,45.0,0.0,10.0,42.0
2025-03-24,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,13,3,Spring,0,,45.0,0.0,10.0,42.0
2025-03-25,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,13,3,Spring,0,,45.0,0.0,10.0,42.0
2025-03-26,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,13,3,Spring,0,,45.0,0.0,10.0,42.0
2025-03-27,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,13,3,Spring,0,,45.0,0.0,10.0,42.0
2025-03-28,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,13,3,Spring,0,,45.0,0.0,10.0,42.0
2025-03-29,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,13,3,Spring,0,,45.0,0.0,10.0,42.0
2025-03-30,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,13,3,Spring,0,,45.0,0.0,10.0,42.0
2025-03-31,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,14,3,Spring,0,,45.0,0.0,10.0,42.0
2025-04-01,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,14,4,Spring,0,,78.0,0.0,10.0,42.0
2025-04-02,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,14,4,Spring,0,,78.0,0.0,10.0,42.0
2025-04-03,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,14,4,Spring,0,,78.0,0.0,10.0,42.0
2025-04-04,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,14,4,Spring,0,,78.0,0.0,10.0,42.0
2025-04-05,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,14,4,Spring,0,,78.0,0.0,10.0,42.0
2025-04-06,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,14,4,Spring,0,,78.0,0.0,10.0,42.0
2025-04-07,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,15,4,Spring,0,,78.0,0.0,10.0,42.0
2025-04-08,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,15,4,Spring,0,,38.0,79.0,10.0,42.0
2025-04-09,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,15,4,Spring,0,,38.0,79.0,10.0,42.0
2025-04-10,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,15,4,Spring,0,,38.0,79.0,10.0,42.0
2025-04-11,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,15,4,Spring,0,,38.0,79.0,10.0,42.0
2025-04-12,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,15,4,Spring,0,,38.0,79.0,10.0,42.0
2025-04-13,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,15,4,Spring,0,,38.0,79.0,10.0,42.0
2025-04-14,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,16,4,Spring,0,,38.0,79.0,10.0,42.0
2025-04-15,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,16,4,Spring,0,,80.0,0.0,10.0,42.0
2025-04-16,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,16,4,Spring,0,,80.0,0.0,10.0,42.0
2025-04-17,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,16,4,Spring,0,,80.0,0.0,10.0,42.0
2025-04-18,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,16,4,Spring,0,,80.0,0.0,10.0,42.0
2025-04-19,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,16,4,Spring,0,,80.0,0.0,10.0,42.0
2025-04-20,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,16,4,Spring,0,,80.0,0.0,10.0,42.0
2025-04-21,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,17,4,Spring,0,,80.0,0.0,10.0,42.0
2025-04-22,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,17,4,Spring,0,,39.0,65.0,10.0,42.0
2025-04-23,SKU0001,8,75735.12,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,17,4,Spring,0,,39.0,65.0,10.0,42.0
2025-04-24,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,17,4,Spring,0,,39.0,65.0,10.0,42.0
2025-04-25,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,17,4,Spring,0,,39.0,65.0,10.0,42.0
2025-04-26,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,17,4,Spring,0,,39.0,65.0,10.0,42.0
2025-04-27,SKU0001,2,18933.78,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,17,4,Spring,0,,39.0,65.0,10.0,42.0
2025-04-28,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,18,4,Spring,0,,39.0,65.0,10.0,42.0
2025-04-29,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,18,4,Spring,0,,39.0,65.0,10.0,42.0
2025-04-30,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,18,4,Spring,0,,39.0,65.0,10.0,42.0
2025-05-01,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,18,5,Spring,0,,54.0,0.0,10.0,42.0
2025-05-02,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,18,5,Spring,0,,54.0,0.0,10.0,42.0
2025-05-03,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,18,5,Spring,0,,54.0,0.0,10.0,42.0
2025-05-04,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,18,5,Spring,0,,54.0,0.0,10.0,42.0
2025-05-05,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,19,5,Spring,0,,54.0,0.0,10.0,42.0
2025-05-06,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,19,5,Spring,0,,54.0,0.0,10.0,42.0
2025-05-07,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,19,5,Spring,0,,54.0,0.0,10.0,42.0
2025-05-08,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,19,5,Spring,0,,22.0,87.0,10.0,42.0
2025-05-09,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,19,5,Spring,0,,22.0,87.0,10.0,42.0
2025-05-10,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,19,5,Spring,0,,22.0,87.0,10.0,42.0
2025-05-11,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,19,5,Spring,0,,22.0,87.0,10.0,42.0
2025-05-12,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,20,5,Spring,0,,22.0,87.0,10.0,42.0
2025-05-13,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,20,5,Spring,0,,22.0,87.0,10.0,42.0
2025-05-14,SKU0001,0,0.0,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,20,5,Spring,0,,22.0,87.0,10.0,42.0
2025-05-15,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,20,5,Spring,0,,81.0,0.0,10.0,42.0
2025-05-16,SKU0001,2,18933.78,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,20,5,Spring,0,,81.0,0.0,10.0,42.0
2025-05-17,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,20,5,Spring,0,,81.0,0.0,10.0,42.0
2025-05-18,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,20,5,Spring,0,,81.0,0.0,10.0,42.0
2025-05-19,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,21,5,Spring,0,,81.0,0.0,10.0,42.0
2025-05-20,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,21,5,Spring,0,,81.0,0.0,10.0,42.0
2025-05-21,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,21,5,Spring,0,,81.0,0.0,10.0,42.0
2025-05-22,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,21,5,Spring,0,,48.0,0.0,10.0,42.0
2025-05-23,SKU0001,2,18933.78,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,21,5,Spring,0,,48.0,0.0,10.0,42.0
2025-05-24,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,21,5,Spring,0,,48.0,0.0,10.0,42.0
2025-05-25,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,21,5,Spring,0,,48.0,0.0,10.0,42.0
2025-05-26,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,22,5,Spring,0,,48.0,0.0,10.0,42.0
2025-05-27,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,22,5,Spring,0,,48.0,0.0,10.0,42.0
2025-05-28,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,22,5,Spring,0,,48.0,0.0,10.0,42.0
2025-05-29,SKU0001,8,75735.12,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,22,5,Spring,0,,48.0,0.0,10.0,42.0
2025-05-30,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,22,5,Spring,0,,48.0,0.0,10.0,42.0
2025-05-31,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,22,5,Spring,0,,48.0,0.0,10.0,42.0
2025-06-01,SKU0001,0,0.0,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,22,6,Summer,0,,1.0,68.0,10.0,42.0
2025-06-02,SKU0001,0,0.0,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,23,6,Summer,0,,1.0,68.0,10.0,42.0
2025-06-03,SKU0001,0,0.0,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,23,6,Summer,0,,1.0,68.0,10.0,42.0
2025-06-04,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,23,6,Summer,0,,1.0,68.0,10.0,42.0
2025-06-05,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,23,6,Summer,0,,1.0,68.0,10.0,42.0
2025-06-06,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,23,6,Summer,0,,1.0,68.0,10.0,42.0
2025-06-07,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,23,6,Summer,0,,1.0,68.0,10.0,42.0
2025-06-08,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,23,6,Summer,0,,45.0,0.0,10.0,42.0
2025-06-09,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,24,6,Summer,0,,45.0,0.0,10.0,42.0
2025-06-10,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,24,6,Summer,0,,45.0,0.0,10.0,42.0
2025-06-11,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,24,6,Summer,0,,45.0,0.0,10.0,42.0
2025-06-12,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,24,6,Summer,0,,45.0,0.0,10.0,42.0
2025-06-13,SKU0001,3,28400.67,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,24,6,Summer,0,,45.0,0.0,10.0,42.0
2025-06-14,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,24,6,Summer,0,,45.0,0.0,10.0,42.0
2025-06-15,SKU0001,8,64374.85,8046.86,1,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,24,6,Summer,0,Summer Sale,81.0,0.0,10.0,42.0
2025-06-16,SKU0001,11,88515.42,8046.86,1,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,25,6,Summer,0,Summer Sale,81.0,0.0,10.0,42.0
2025-06-17,SKU0001,14,112655.99,8046.86,1,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,25,6,Summer,0,Summer Sale,81.0,0.0,10.0,42.0
2025-06-18,SKU0001,10,80468.56,8046.86,1,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,25,6,Summer,0,Summer Sale,81.0,0.0,10.0,42.0
2025-06-19,SKU0001,10,80468.56,8046.86,1,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,25,6,Summer,0,Summer Sale,81.0,0.0,10.0,42.0
2025-06-20,SKU0001,13,104609.13,8046.86,1,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,25,6,Summer,0,Summer Sale,81.0,0.0,10.0,42.0
2025-06-21,SKU0001,5,40234.28,8046.86,1,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,25,6,Summer,0,Summer Sale,81.0,0.0,10.0,42.0
2025-06-22,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,25,6,Summer,0,,12.0,85.0,10.0,42.0
2025-06-23,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,26,6,Summer,0,,12.0,85.0,10.0,42.0
2025-06-24,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,26,6,Summer,0,,12.0,85.0,10.0,42.0
2025-06-25,SKU0001,6,56801.34,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,26,6,Summer,0,,12.0,85.0,10.0,42.0
2025-06-26,SKU0001,4,37867.56,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,26,6,Summer,0,,12.0,85.0,10.0,42.0
2025-06-27,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,26,6,Summer,0,,12.0,85.0,10.0,42.0
2025-06-28,SKU0001,7,66268.23,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,26,6,Summer,0,,12.0,85.0,10.0,42.0
2025-06-29,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,26,6,Summer,0,,12.0,85.0,10.0,42.0
2025-06-30,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,27,6,Summer,0,,12.0,85.0,10.0,42.0
2025-07-01,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,27,7,Summer,0,,50.0,0.0,10.0,42.0
2025-07-02,SKU0001,5,47334.45,9466.89,0,Small Appliances,Blenders,2024-08-07,3884.9,9466.89,27,7,Summer,0,,50.0,0.0,10.0,42.0
