date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-10-01,SKU0010,2049.0,0.0,20,424.0
2024-10-08,SKU0010,1874.0,0.0,20,424.0
2024-10-15,SKU0010,1701.0,0.0,20,424.0
2024-10-22,SKU0010,1497.0,0.0,20,424.0
2024-11-01,SKU0010,1322.0,0.0,20,424.0
2024-11-08,SKU0010,1202.0,0.0,20,424.0
2024-11-15,SKU0010,1042.0,0.0,20,424.0
2024-11-22,SKU0010,900.0,0.0,20,424.0
2024-12-01,SKU0010,597.0,0.0,20,424.0
2024-12-08,SKU0010,418.0,1554.0,20,424.0
2024-12-15,SKU0010,272.0,1554.0,20,424.0
2024-12-22,SKU0010,1668.0,0.0,20,424.0
2025-01-01,SKU0010,1405.0,0.0,20,424.0
2025-01-08,SKU0010,1124.0,0.0,20,424.0
2025-01-15,SKU0010,947.0,0.0,20,424.0
2025-01-22,SKU0010,787.0,0.0,20,424.0
2025-02-01,SKU0010,569.0,0.0,20,424.0
2025-02-08,SKU0010,336.0,1295.0,20,424.0
2025-02-15,SKU0010,102.0,1295.0,20,424.0
2025-02-22,SKU0010,1213.0,0.0,20,424.0
2025-03-01,SKU0010,1034.0,0.0,20,424.0
2025-03-08,SKU0010,812.0,0.0,20,424.0
2025-03-15,SKU0010,605.0,0.0,20,424.0
2025-03-22,SKU0010,423.0,1584.0,20,424.0
2025-04-01,SKU0010,1700.0,0.0,20,424.0
2025-04-08,SKU0010,1489.0,0.0,20,424.0
2025-04-15,SKU0010,1305.0,0.0,20,424.0
2025-04-22,SKU0010,1135.0,0.0,20,424.0
2025-05-01,SKU0010,812.0,0.0,20,424.0
2025-05-08,SKU0010,611.0,0.0,20,424.0
2025-05-15,SKU0010,389.0,1324.0,20,424.0
2025-05-22,SKU0010,138.0,1324.0,20,424.0
2025-06-01,SKU0010,1205.0,0.0,20,424.0
2025-06-08,SKU0010,973.0,0.0,20,424.0
2025-06-15,SKU0010,711.0,0.0,20,424.0
2025-06-22,SKU0010,405.0,1992.0,20,424.0
2025-07-01,SKU0010,129.0,1992.0,20,424.0
2025-07-08,SKU0010,1971.0,0.0,20,424.0
2025-07-15,SKU0010,1789.0,0.0,20,424.0
2025-07-22,SKU0010,1635.0,0.0,20,424.0
2025-08-01,SKU0010,1398.0,0.0,20,424.0
2025-08-08,SKU0010,1273.0,0.0,20,424.0
2025-08-15,SKU0010,1102.0,0.0,20,424.0
2025-08-22,SKU0010,923.0,0.0,20,424.0
2025-09-01,SKU0010,715.0,0.0,20,424.0
2025-09-08,SKU0010,583.0,0.0,20,424.0
2025-09-15,SKU0010,470.0,0.0,20,424.0
2025-09-22,SKU0010,306.0,1815.0,20,424.0
2025-10-01,SKU0010,1964.0,0.0,20,424.0
2025-10-08,SKU0010,1843.0,0.0,20,424.0
2025-10-15,SKU0010,1691.0,0.0,20,424.0
2025-10-22,SKU0010,1420.0,0.0,20,424.0
2025-11-01,SKU0010,1247.0,0.0,20,424.0
2025-11-08,SKU0010,1087.0,0.0,20,424.0
2025-11-15,SKU0010,925.0,0.0,20,424.0
2025-11-22,SKU0010,799.0,0.0,20,424.0
2025-12-01,SKU0010,555.0,0.0,20,424.0
2025-12-08,SKU0010,406.0,2067.0,20,424.0
2025-12-15,SKU0010,2303.0,0.0,20,424.0
2025-12-22,SKU0010,2125.0,0.0,20,424.0
2024-01-08,SKU0011,177.0,449.0,11,224.0
2024-01-15,SKU0011,450.0,0.0,11,224.0
2024-01-22,SKU0011,297.0,0.0,11,224.0
2024-02-01,SKU0011,458.0,0.0,11,224.0
2024-02-08,SKU0011,239.0,0.0,11,224.0
2024-02-15,SKU0011,58.0,377.0,11,224.0
2024-02-22,SKU0011,248.0,0.0,11,224.0
2024-03-01,SKU0011,550.0,0.0,11,224.0
2024-03-08,SKU0011,321.0,0.0,11,224.0
2024-03-15,SKU0011,108.0,416.0,11,224.0
2024-03-22,SKU0011,387.0,0.0,11,224.0
2024-04-01,SKU0011,445.0,0.0,11,224.0
2024-04-08,SKU0011,209.0,514.0,11,224.0
2024-04-15,SKU0011,506.0,0.0,11,224.0
2024-04-22,SKU0011,256.0,0.0,11,224.0
2024-05-01,SKU0011,1.0,433.0,11,224.0
2024-05-08,SKU0011,314.0,0.0,11,224.0
2024-05-15,SKU0011,521.0,0.0,11,224.0
2024-05-22,SKU0011,285.0,0.0,11,224.0
2024-06-01,SKU0011,472.0,0.0,11,224.0
2024-06-08,SKU0011,301.0,0.0,11,224.0
2024-06-15,SKU0011,78.0,461.0,11,224.0
2024-06-22,SKU0011,237.0,0.0,11,224.0
2024-07-01,SKU0011,462.0,0.0,11,224.0
2024-07-08,SKU0011,329.0,0.0,11,224.0
2024-07-15,SKU0011,170.0,468.0,11,224.0
2024-07-22,SKU0011,475.0,0.0,11,224.0
2024-08-01,SKU0011,224.0,0.0,11,224.0
2024-08-08,SKU0011,81.0,397.0,11,224.0
2024-08-15,SKU0011,365.0,0.0,11,224.0
2024-08-22,SKU0011,229.0,0.0,11,224.0
2024-09-01,SKU0011,63.0,354.0,11,224.0
2024-09-08,SKU0011,323.0,0.0,11,224.0
2024-09-15,SKU0011,221.0,553.0,11,224.0
2024-09-22,SKU0011,120.0,553.0,11,224.0
2024-10-01,SKU0011,541.0,0.0,11,224.0
2024-10-08,SKU0011,443.0,0.0,11,224.0
2024-10-15,SKU0011,318.0,0.0,11,224.0
2024-10-22,SKU0011,174.0,432.0,11,224.0
2024-11-01,SKU0011,457.0,0.0,11,224.0
2024-11-08,SKU0011,372.0,0.0,11,224.0
2024-11-15,SKU0011,287.0,0.0,11,224.0
2024-11-22,SKU0011,191.0,551.0,11,224.0
2024-12-01,SKU0011,529.0,0.0,11,224.0
2024-12-08,SKU0011,428.0,0.0,11,224.0
2024-12-15,SKU0011,316.0,0.0,11,224.0
2024-12-22,SKU0011,585.0,0.0,11,224.0
2025-01-01,SKU0011,404.0,0.0,11,224.0
2025-01-08,SKU0011,166.0,424.0,11,224.0
2025-01-15,SKU0011,455.0,0.0,11,224.0
2025-01-22,SKU0011,314.0,0.0,11,224.0
2025-02-01,SKU0011,131.0,357.0,11,224.0
2025-02-08,SKU0011,318.0,0.0,11,224.0
2025-02-15,SKU0011,612.0,0.0,11,224.0
2025-02-22,SKU0011,438.0,0.0,11,224.0
2025-03-01,SKU0011,285.0,0.0,11,224.0
2025-03-08,SKU0011,572.0,0.0,11,224.0
2025-03-15,SKU0011,392.0,0.0,11,224.0
2025-03-22,SKU0011,216.0,446.0,11,224.0
2025-04-01,SKU0011,401.0,0.0,11,224.0
2025-04-08,SKU0011,227.0,0.0,11,224.0
2025-04-15,SKU0011,581.0,0.0,11,224.0
2025-04-22,SKU0011,400.0,0.0,11,224.0
2025-05-01,SKU0011,158.0,498.0,11,224.0
2025-05-08,SKU0011,480.0,0.0,11,224.0
2025-05-15,SKU0011,301.0,0.0,11,224.0
2025-05-22,SKU0011,135.0,454.0,11,224.0
2025-06-01,SKU0011,347.0,0.0,11,224.0
2025-06-08,SKU0011,186.0,516.0,11,224.0
2025-06-15,SKU0011,542.0,0.0,11,224.0
2025-06-22,SKU0011,289.0,0.0,11,224.0
2025-07-01,SKU0011,584.0,0.0,11,224.0
2025-07-08,SKU0011,452.0,0.0,11,224.0
2025-07-15,SKU0011,310.0,0.0,11,224.0
2025-07-22,SKU0011,175.0,351.0,11,224.0
2025-08-01,SKU0011,353.0,0.0,11,224.0
2025-08-08,SKU0011,245.0,0.0,11,224.0
2025-08-15,SKU0011,158.0,375.0,11,224.0
2025-08-22,SKU0011,422.0,0.0,11,224.0
2025-09-01,SKU0011,279.0,0.0,11,224.0
2025-09-08,SKU0011,207.0,394.0,11,224.0
2025-09-15,SKU0011,511.0,0.0,11,224.0
2025-09-22,SKU0011,451.0,0.0,11,224.0
2025-10-01,SKU0011,330.0,0.0,11,224.0
2025-10-08,SKU0011,267.0,0.0,11,224.0
2025-10-15,SKU0011,564.0,0.0,11,224.0
2025-10-22,SKU0011,427.0,0.0,11,224.0
2025-11-01,SKU0011,344.0,0.0,11,224.0
2025-11-08,SKU0011,271.0,0.0,11,224.0
2025-11-15,SKU0011,208.0,404.0,11,224.0
2025-11-22,SKU0011,550.0,0.0,11,224.0
2025-12-01,SKU0011,380.0,0.0,11,224.0
2025-12-08,SKU0011,301.0,0.0,11,224.0
2025-12-15,SKU0011,205.0,488.0,11,224.0
2025-12-22,SKU0011,623.0,0.0,11,224.0
2024-08-22,SKU0012,169.0,881.0,24,398.0
2024-09-01,SKU0012,6.0,881.0,24,398.0
2024-09-08,SKU0012,1.0,881.0,24,398.0
2024-09-15,SKU0012,816.0,0.0,24,398.0
2024-09-22,SKU0012,713.0,0.0,24,398.0
2024-10-01,SKU0012,600.0,0.0,24,398.0
2024-10-08,SKU0012,502.0,0.0,24,398.0
2024-10-15,SKU0012,387.0,838.0,24,398.0
2024-10-22,SKU0012,228.0,838.0,24,398.0
2024-11-01,SKU0012,910.0,0.0,24,398.0
2024-11-08,SKU0012,781.0,0.0,24,398.0
2024-11-15,SKU0012,658.0,0.0,24,398.0
2024-11-22,SKU0012,548.0,0.0,24,398.0
2024-12-01,SKU0012,325.0,815.0,24,398.0
2024-12-08,SKU0012,207.0,815.0,24,398.0
2024-12-15,SKU0012,903.0,0.0,24,398.0
2024-12-22,SKU0012,769.0,0.0,24,398.0
2025-01-01,SKU0012,577.0,0.0,24,398.0
2025-01-08,SKU0012,1098.0,0.0,24,398.0
2025-01-15,SKU0012,950.0,0.0,24,398.0
2025-01-22,SKU0012,791.0,0.0,24,398.0
2025-02-01,SKU0012,566.0,0.0,24,398.0
2025-02-08,SKU0012,394.0,732.0,24,398.0
2025-02-15,SKU0012,215.0,732.0,24,398.0
2025-02-22,SKU0012,46.0,732.0,24,398.0
2025-03-01,SKU0012,642.0,0.0,24,398.0
2025-03-08,SKU0012,466.0,0.0,24,398.0
2025-03-15,SKU0012,282.0,766.0,24,398.0
2025-03-22,SKU0012,869.0,0.0,24,398.0
2025-04-01,SKU0012,627.0,0.0,24,398.0
2025-04-08,SKU0012,446.0,0.0,24,398.0
2025-04-15,SKU0012,1138.0,0.0,24,398.0
2025-04-22,SKU0012,949.0,0.0,24,398.0
2025-05-01,SKU0012,715.0,0.0,24,398.0
2025-05-08,SKU0012,525.0,0.0,24,398.0
2025-05-15,SKU0012,328.0,857.0,24,398.0
2025-05-22,SKU0012,134.0,857.0,24,398.0
2025-06-01,SKU0012,858.0,0.0,24,398.0
2025-06-08,SKU0012,671.0,0.0,24,398.0
2025-06-15,SKU0012,481.0,0.0,24,398.0
2025-06-22,SKU0012,173.0,605.0,24,398.0
2025-07-01,SKU0012,573.0,0.0,24,398.0
2025-07-08,SKU0012,402.0,0.0,24,398.0
2025-07-15,SKU0012,231.0,943.0,24,398.0
2025-07-22,SKU0012,1025.0,0.0,24,398.0
2025-08-01,SKU0012,802.0,0.0,24,398.0
2025-08-08,SKU0012,677.0,0.0,24,398.0
2025-08-15,SKU0012,540.0,0.0,24,398.0
2025-08-22,SKU0012,415.0,0.0,24,398.0
2025-09-01,SKU0012,237.0,715.0,24,398.0
2025-09-08,SKU0012,848.0,0.0,24,398.0
2025-09-15,SKU0012,717.0,0.0,24,398.0
2025-09-22,SKU0012,616.0,0.0,24,398.0
2025-10-01,SKU0012,468.0,0.0,24,398.0
2025-10-08,SKU0012,351.0,903.0,24,398.0
2025-10-15,SKU0012,205.0,903.0,24,398.0
2025-10-22,SKU0012,0.0,903.0,24,398.0
2025-11-01,SKU0012,765.0,0.0,24,398.0
2025-11-08,SKU0012,636.0,0.0,24,398.0
2025-11-15,SKU0012,505.0,0.0,24,398.0
2025-11-22,SKU0012,390.0,743.0,24,398.0
2025-12-01,SKU0012,118.0,743.0,24,398.0
2025-12-08,SKU0012,1.0,743.0,24,398.0
2025-12-15,SKU0012,660.0,0.0,24,398.0
2025-12-22,SKU0012,513.0,0.0,24,398.0
2024-09-01,SKU0013,1.0,389.0,19,784.0
2024-09-08,SKU0013,1.0,389.0,19,784.0
2024-09-15,SKU0013,293.0,597.0,19,784.0
2024-09-22,SKU0013,109.0,597.0,19,784.0
2024-10-01,SKU0013,556.0,612.0,19,784.0
2024-10-08,SKU0013,354.0,612.0,19,784.0
2024-10-15,SKU0013,143.0,612.0,19,784.0
2024-10-22,SKU0013,473.0,375.0,19,784.0
2024-11-01,SKU0013,173.0,375.0,19,784.0
2024-11-08,SKU0013,344.0,623.0,19,784.0
2024-11-15,SKU0013,149.0,623.0,19,784.0
2024-11-22,SKU0013,6.0,623.0,19,784.0
2024-12-01,SKU0013,349.0,354.0,19,784.0
2024-12-08,SKU0013,153.0,354.0,19,784.0
2024-12-15,SKU0013,354.0,0.0,19,784.0
2024-12-22,SKU0013,92.0,417.0,19,784.0
2025-01-01,SKU0013,1.0,417.0,19,784.0
2025-01-08,SKU0013,115.0,508.0,19,784.0
2025-01-15,SKU0013,1.0,508.0,19,784.0
2025-01-22,SKU0013,508.0,488.0,19,784.0
2025-02-01,SKU0013,232.0,488.0,19,784.0
2025-02-08,SKU0013,0.0,488.0,19,784.0
2025-02-15,SKU0013,281.0,394.0,19,784.0
2025-02-22,SKU0013,1.0,394.0,19,784.0
2025-03-01,SKU0013,395.0,0.0,19,784.0
2025-03-08,SKU0013,74.0,595.0,19,784.0
2025-03-15,SKU0013,1.0,595.0,19,784.0
2025-03-22,SKU0013,530.0,557.0,19,784.0
2025-04-01,SKU0013,99.0,557.0,19,784.0
2025-04-08,SKU0013,557.0,0.0,19,784.0
2025-04-15,SKU0013,242.0,491.0,19,784.0
2025-04-22,SKU0013,0.0,491.0,19,784.0
2025-05-01,SKU0013,295.0,549.0,19,784.0
2025-05-08,SKU0013,29.0,549.0,19,784.0
2025-05-15,SKU0013,1.0,549.0,19,784.0
2025-05-22,SKU0013,258.0,454.0,19,784.0
2025-06-01,SKU0013,0.0,454.0,19,784.0
2025-06-08,SKU0013,290.0,624.0,19,784.0
2025-06-15,SKU0013,3.0,624.0,19,784.0
2025-06-22,SKU0013,1.0,624.0,19,784.0
2025-07-01,SKU0013,289.0,495.0,19,784.0
2025-07-08,SKU0013,1.0,495.0,19,784.0
2025-07-15,SKU0013,358.0,402.0,19,784.0
2025-07-22,SKU0013,82.0,402.0,19,784.0
2025-08-01,SKU0013,369.0,383.0,19,784.0
2025-08-08,SKU0013,69.0,383.0,19,784.0
2025-08-15,SKU0013,0.0,383.0,19,784.0
2025-08-22,SKU0013,255.0,605.0,19,784.0
2025-09-01,SKU0013,1.0,605.0,19,784.0
2025-09-08,SKU0013,583.0,513.0,19,784.0
2025-09-15,SKU0013,288.0,513.0,19,784.0
2025-09-22,SKU0013,35.0,513.0,19,784.0
2025-10-01,SKU0013,329.0,379.0,19,784.0
2025-10-08,SKU0013,131.0,379.0,19,784.0
2025-10-15,SKU0013,380.0,0.0,19,784.0
2025-10-22,SKU0013,1.0,554.0,19,784.0
2025-11-01,SKU0013,1.0,554.0,19,784.0
2025-11-08,SKU0013,304.0,439.0,19,784.0
2025-11-15,SKU0013,69.0,439.0,19,784.0
2025-11-22,SKU0013,439.0,0.0,19,784.0
2025-12-01,SKU0013,0.0,618.0,19,784.0
2025-12-08,SKU0013,0.0,618.0,19,784.0
2025-12-15,SKU0013,455.0,439.0,19,784.0
2025-12-22,SKU0013,171.0,439.0,19,784.0
2024-10-08,SKU0014,285.0,602.0,16,316.0
2024-10-15,SKU0014,205.0,602.0,16,316.0
2024-10-22,SKU0014,676.0,0.0,16,316.0
2024-11-01,SKU0014,583.0,0.0,16,316.0
2024-11-08,SKU0014,502.0,0.0,16,316.0
2024-11-15,SKU0014,430.0,0.0,16,316.0
2024-11-22,SKU0014,349.0,0.0,16,316.0
2024-12-01,SKU0014,177.0,722.0,16,316.0
2024-12-08,SKU0014,72.0,722.0,16,316.0
2024-12-15,SKU0014,682.0,0.0,16,316.0
2024-12-22,SKU0014,577.0,0.0,16,316.0
2025-01-01,SKU0014,360.0,0.0,16,316.0
2025-01-08,SKU0014,122.0,739.0,16,316.0
2025-01-15,SKU0014,723.0,0.0,16,316.0
2025-01-22,SKU0014,579.0,0.0,16,316.0
2025-02-01,SKU0014,383.0,0.0,16,316.0
2025-02-08,SKU0014,209.0,605.0,16,316.0
2025-02-15,SKU0014,628.0,0.0,16,316.0
2025-02-22,SKU0014,433.0,0.0,16,316.0
2025-03-01,SKU0014,249.0,709.0,16,316.0
2025-03-08,SKU0014,53.0,709.0,16,316.0
2025-03-15,SKU0014,710.0,0.0,16,316.0
2025-03-22,SKU0014,506.0,0.0,16,316.0
2025-04-01,SKU0014,875.0,0.0,16,316.0
2025-04-08,SKU0014,657.0,0.0,16,316.0
2025-04-15,SKU0014,434.0,0.0,16,316.0
2025-04-22,SKU0014,221.0,786.0,16,316.0
2025-05-01,SKU0014,0.0,786.0,16,316.0
2025-05-08,SKU0014,606.0,0.0,16,316.0
2025-05-15,SKU0014,391.0,0.0,16,316.0
2025-05-22,SKU0014,176.0,508.0,16,316.0
2025-06-01,SKU0014,1.0,508.0,16,316.0
2025-06-08,SKU0014,376.0,0.0,16,316.0
2025-06-15,SKU0014,163.0,629.0,16,316.0
2025-06-22,SKU0014,531.0,0.0,16,316.0
2025-07-01,SKU0014,296.0,721.0,16,316.0
2025-07-08,SKU0014,864.0,0.0,16,316.0
2025-07-15,SKU0014,716.0,0.0,16,316.0
2025-07-22,SKU0014,552.0,0.0,16,316.0
2025-08-01,SKU0014,368.0,0.0,16,316.0
2025-08-08,SKU0014,271.0,711.0,16,316.0
2025-08-15,SKU0014,157.0,711.0,16,316.0
2025-08-22,SKU0014,750.0,0.0,16,316.0
2025-09-01,SKU0014,583.0,0.0,16,316.0
2025-09-08,SKU0014,488.0,0.0,16,316.0
2025-09-15,SKU0014,400.0,0.0,16,316.0
2025-09-22,SKU0014,318.0,0.0,16,316.0
2025-10-01,SKU0014,230.0,712.0,16,316.0
2025-10-08,SKU0014,154.0,712.0,16,316.0
2025-10-15,SKU0014,786.0,0.0,16,316.0
2025-10-22,SKU0014,663.0,0.0,16,316.0
2025-11-01,SKU0014,564.0,0.0,16,316.0
2025-11-08,SKU0014,485.0,0.0,16,316.0
2025-11-15,SKU0014,402.0,0.0,16,316.0
2025-11-22,SKU0014,312.0,663.0,16,316.0
2025-12-01,SKU0014,795.0,0.0,16,316.0
2025-12-08,SKU0014,695.0,0.0,16,316.0
2025-12-15,SKU0014,586.0,0.0,16,316.0
2025-12-22,SKU0014,465.0,0.0,16,316.0
2024-08-01,SKU0015,309.0,0.0,8,170.0
2024-08-08,SKU0015,208.0,0.0,8,170.0
2024-08-15,SKU0015,102.0,382.0,8,170.0
2024-08-22,SKU0015,375.0,0.0,8,170.0
2024-09-01,SKU0015,227.0,0.0,8,170.0
2024-09-08,SKU0015,138.0,318.0,8,170.0
2024-09-15,SKU0015,369.0,0.0,8,170.0
2024-09-22,SKU0015,271.0,0.0,8,170.0
2024-10-01,SKU0015,139.0,361.0,8,170.0
2024-10-08,SKU0015,427.0,0.0,8,170.0
2024-10-15,SKU0015,324.0,0.0,8,170.0
2024-10-22,SKU0015,154.0,371.0,8,170.0
2024-11-01,SKU0015,385.0,0.0,8,170.0
2024-11-08,SKU0015,295.0,0.0,8,170.0
2024-11-15,SKU0015,200.0,0.0,8,170.0
2024-11-22,SKU0015,385.0,0.0,8,170.0
2024-12-01,SKU0015,192.0,0.0,8,170.0
2024-12-08,SKU0015,484.0,0.0,8,170.0
2024-12-15,SKU0015,380.0,0.0,8,170.0
2024-12-22,SKU0015,270.0,0.0,8,170.0
2025-01-01,SKU0015,105.0,293.0,8,170.0
2025-01-08,SKU0015,275.0,0.0,8,170.0
2025-01-15,SKU0015,161.0,352.0,8,170.0
2025-01-22,SKU0015,71.0,352.0,8,170.0
2025-02-01,SKU0015,264.0,0.0,8,170.0
2025-02-08,SKU0015,436.0,0.0,8,170.0
2025-02-15,SKU0015,305.0,0.0,8,170.0
2025-02-22,SKU0015,186.0,0.0,8,170.0
2025-03-01,SKU0015,57.0,310.0,8,170.0
2025-03-08,SKU0015,252.0,0.0,8,170.0
2025-03-15,SKU0015,121.0,386.0,8,170.0
2025-03-22,SKU0015,382.0,0.0,8,170.0
2025-04-01,SKU0015,207.0,0.0,8,170.0
2025-04-08,SKU0015,426.0,0.0,8,170.0
2025-04-15,SKU0015,301.0,0.0,8,170.0
2025-04-22,SKU0015,168.0,311.0,8,170.0
2025-05-01,SKU0015,301.0,0.0,8,170.0
2025-05-08,SKU0015,162.0,389.0,8,170.0
2025-05-15,SKU0015,404.0,0.0,8,170.0
2025-05-22,SKU0015,270.0,0.0,8,170.0
2025-06-01,SKU0015,525.0,0.0,8,170.0
2025-06-08,SKU0015,405.0,0.0,8,170.0
2025-06-15,SKU0015,262.0,0.0,8,170.0
2025-06-22,SKU0015,66.0,403.0,8,170.0
2025-07-01,SKU0015,330.0,0.0,8,170.0
2025-07-08,SKU0015,239.0,0.0,8,170.0
2025-07-15,SKU0015,126.0,415.0,8,170.0
2025-07-22,SKU0015,432.0,0.0,8,170.0
2025-08-01,SKU0015,308.0,0.0,8,170.0
2025-08-08,SKU0015,218.0,0.0,8,170.0
2025-08-15,SKU0015,129.0,397.0,8,170.0
2025-08-22,SKU0015,440.0,0.0,8,170.0
2025-09-01,SKU0015,316.0,0.0,8,170.0
2025-09-08,SKU0015,221.0,0.0,8,170.0
2025-09-15,SKU0015,120.0,334.0,8,170.0
2025-09-22,SKU0015,368.0,0.0,8,170.0
2025-10-01,SKU0015,256.0,0.0,8,170.0
2025-10-08,SKU0015,189.0,0.0,8,170.0
2025-10-15,SKU0015,406.0,0.0,8,170.0
2025-10-22,SKU0015,281.0,0.0,8,170.0
2025-11-01,SKU0015,177.0,0.0,8,170.0
2025-11-08,SKU0015,403.0,0.0,8,170.0
2025-11-15,SKU0015,316.0,0.0,8,170.0
2025-11-22,SKU0015,238.0,0.0,8,170.0
2025-12-01,SKU0015,341.0,0.0,8,170.0
2025-12-08,SKU0015,267.0,0.0,8,170.0
2025-12-15,SKU0015,184.0,0.0,8,170.0
2025-12-22,SKU0015,109.0,421.0,8,170.0
2024-06-01,SKU0016,27.0,76.0,11,120.0
2024-06-08,SKU0016,59.0,82.0,11,120.0
2024-06-15,SKU0016,1.0,82.0,11,120.0
2024-06-22,SKU0016,3.0,55.0,11,120.0
2024-07-01,SKU0016,35.0,79.0,11,120.0
2024-07-08,SKU0016,1.0,79.0,11,120.0
2024-07-15,SKU0016,29.0,83.0,11,120.0
2024-07-22,SKU0016,65.0,93.0,11,120.0
2024-08-01,SKU0016,85.0,0.0,11,120.0
2024-08-08,SKU0016,35.0,83.0,11,120.0
2024-08-15,SKU0016,62.0,79.0,11,120.0
2024-08-22,SKU0016,83.0,70.0,11,120.0
2024-09-01,SKU0016,14.0,70.0,11,120.0
2024-09-08,SKU0016,34.0,76.0,11,120.0
2024-09-15,SKU0016,62.0,48.0,11,120.0
2024-09-22,SKU0016,14.0,48.0,11,120.0
2024-10-01,SKU0016,1.0,59.0,11,120.0
2024-10-08,SKU0016,39.0,89.0,11,120.0
2024-10-15,SKU0016,0.0,89.0,11,120.0
2024-10-22,SKU0016,27.0,76.0,11,120.0
2024-11-01,SKU0016,44.0,77.0,11,120.0
2024-11-08,SKU0016,72.0,66.0,11,120.0
2024-11-15,SKU0016,15.0,66.0,11,120.0
2024-11-22,SKU0016,29.0,73.0,11,120.0
2024-12-01,SKU0016,53.0,77.0,11,120.0
2024-12-08,SKU0016,0.0,77.0,11,120.0
2024-12-15,SKU0016,34.0,49.0,11,120.0
2024-12-22,SKU0016,42.0,0.0,11,120.0
2025-01-01,SKU0016,71.0,50.0,11,120.0
2025-01-08,SKU0016,0.0,50.0,11,120.0
2025-01-15,SKU0016,14.0,58.0,11,120.0
2025-01-22,SKU0016,0.0,58.0,11,120.0
2025-02-01,SKU0016,1.0,92.0,11,120.0
2025-02-08,SKU0016,22.0,82.0,11,120.0
2025-02-15,SKU0016,78.0,63.0,11,120.0
2025-02-22,SKU0016,0.0,63.0,11,120.0
2025-03-01,SKU0016,10.0,86.0,11,120.0
2025-03-08,SKU0016,87.0,0.0,11,120.0
2025-03-15,SKU0016,1.0,50.0,11,120.0
2025-03-22,SKU0016,17.0,69.0,11,120.0
2025-04-01,SKU0016,39.0,95.0,11,120.0
2025-04-08,SKU0016,1.0,95.0,11,120.0
2025-04-15,SKU0016,30.0,62.0,11,120.0
2025-04-22,SKU0016,47.0,0.0,11,120.0
2025-05-01,SKU0016,0.0,63.0,11,120.0
2025-05-08,SKU0016,1.0,83.0,11,120.0
2025-05-15,SKU0016,53.0,96.0,11,120.0
2025-05-22,SKU0016,1.0,96.0,11,120.0
2025-06-01,SKU0016,1.0,81.0,11,120.0
2025-06-08,SKU0016,41.0,75.0,11,120.0
2025-06-15,SKU0016,76.0,0.0,11,120.0
2025-06-22,SKU0016,0.0,94.0,11,120.0
2025-07-01,SKU0016,39.0,95.0,11,120.0
2025-07-08,SKU0016,76.0,64.0,11,120.0
2025-07-15,SKU0016,1.0,64.0,11,120.0
2025-07-22,SKU0016,16.0,62.0,11,120.0
2025-08-01,SKU0016,19.0,48.0,11,120.0
2025-08-08,SKU0016,0.0,48.0,11,120.0
2025-08-15,SKU0016,0.0,65.0,11,120.0
2025-08-22,SKU0016,43.0,0.0,11,120.0
2025-09-01,SKU0016,69.0,50.0,11,120.0
2025-09-08,SKU0016,0.0,50.0,11,120.0
2025-09-15,SKU0016,19.0,81.0,11,120.0
2025-09-22,SKU0016,81.0,48.0,11,120.0
2025-10-01,SKU0016,0.0,48.0,11,120.0
2025-10-08,SKU0016,1.0,51.0,11,120.0
2025-10-15,SKU0016,34.0,48.0,11,120.0
2025-10-22,SKU0016,1.0,48.0,11,120.0
2025-11-01,SKU0016,1.0,60.0,11,120.0
2025-11-08,SKU0016,26.0,84.0,11,120.0
2025-11-15,SKU0016,0.0,84.0,11,120.0
2025-11-22,SKU0016,24.0,84.0,11,120.0
2025-12-01,SKU0016,17.0,49.0,11,120.0
2025-12-08,SKU0016,50.0,48.0,11,120.0
2025-12-15,SKU0016,1.0,48.0,11,120.0
2025-12-22,SKU0016,23.0,0.0,11,120.0
2024-07-22,SKU0017,94.0,1473.0,27,914.0
2024-08-01,SKU0017,1.0,1473.0,27,914.0
2024-08-08,SKU0017,1.0,1473.0,27,914.0
2024-08-15,SKU0017,1.0,1473.0,27,914.0
2024-08-22,SKU0017,1364.0,0.0,27,914.0
2024-09-01,SKU0017,1115.0,0.0,27,914.0
2024-09-08,SKU0017,978.0,0.0,27,914.0
2024-09-15,SKU0017,2907.0,0.0,27,914.0
2024-09-22,SKU0017,2730.0,0.0,27,914.0
2024-10-01,SKU0017,2541.0,0.0,27,914.0
2024-10-08,SKU0017,2404.0,0.0,27,914.0
2024-10-15,SKU0017,2240.0,0.0,27,914.0
2024-10-22,SKU0017,1989.0,0.0,27,914.0
2024-11-01,SKU0017,1784.0,0.0,27,914.0
2024-11-08,SKU0017,1620.0,0.0,27,914.0
2024-11-15,SKU0017,1436.0,0.0,27,914.0
2024-11-22,SKU0017,1281.0,0.0,27,914.0
2024-12-01,SKU0017,957.0,0.0,27,914.0
2024-12-08,SKU0017,2580.0,0.0,27,914.0
2024-12-15,SKU0017,2377.0,0.0,27,914.0
2024-12-22,SKU0017,2186.0,0.0,27,914.0
2025-01-01,SKU0017,1852.0,0.0,27,914.0
2025-01-08,SKU0017,1416.0,0.0,27,914.0
2025-01-15,SKU0017,1166.0,0.0,27,914.0
2025-01-22,SKU0017,923.0,0.0,27,914.0
2025-02-01,SKU0017,2504.0,0.0,27,914.0
2025-02-08,SKU0017,2229.0,0.0,27,914.0
